replica,network,population,sigma,true_model,modelcompare,base_SS,RR
31,None,Bo,0.2,13,AIC,20,0.9047619047619048
32,None,Bo,0.2,13,AIC,20,0.896551724137931
33,None,Bo,0.2,13,AIC,20,0.9523809523809523
34,None,Bo,0.2,13,AIC,20,0.9393939393939394
35,None,Bo,0.2,13,AIC,20,0.7894736842105263
36,None,Bo,0.2,13,AIC,20,0.8
37,None,Bo,0.2,13,AIC,20,0.7272727272727273
38,None,Bo,0.2,13,AIC,20,0.925
39,None,Bo,0.2,13,AIC,20,0.5294117647058824
40,None,Bo,0.2,13,AIC,20,0.9024390243902439
41,None,Bo,0.2,13,AIC,20,0.9545454545454546
42,None,Bo,0.2,13,AIC,20,0.85
43,None,Bo,0.2,13,AIC,20,0.9615384615384616
44,None,Bo,0.2,13,AIC,20,0.9642857142857143
45,None,Bo,0.2,13,AIC,20,0.9354838709677419
46,None,Bo,0.2,13,AIC,20,0.8846153846153846
47,None,Bo,0.2,13,AIC,20,0.972972972972973
48,None,Bo,0.2,13,AIC,20,0.8108108108108109
49,None,Bo,0.2,13,AIC,20,0.96
50,None,Bo,0.2,13,AIC,20,0.9285714285714286
1,None,Bo,0.2,2,AIC,20,0.6470588235294118
2,None,Bo,0.2,2,AIC,20,0.72
3,None,Bo,0.2,2,AIC,20,0.7
4,None,Bo,0.2,2,AIC,20,0.7894736842105263
5,None,Bo,0.2,2,AIC,20,0.7692307692307693
6,None,Bo,0.2,2,AIC,20,0.75
7,None,Bo,0.2,2,AIC,20,0.9375
8,None,Bo,0.2,2,AIC,20,0.75
9,None,Bo,0.2,2,AIC,20,0.6190476190476191
10,None,Bo,0.2,2,AIC,20,0.8823529411764706
11,None,Bo,0.2,2,AIC,20,0.7894736842105263
12,None,Bo,0.2,2,AIC,20,0.6842105263157895
13,None,Bo,0.2,2,AIC,20,0.6842105263157895
14,None,Bo,0.2,2,AIC,20,0.875
15,None,Bo,0.2,2,AIC,20,0.6153846153846154
16,None,Bo,0.2,2,AIC,20,0.9545454545454546
17,None,Bo,0.2,2,AIC,20,0.7096774193548387
18,None,Bo,0.2,2,AIC,20,0.8947368421052632
19,None,Bo,0.2,2,AIC,20,0.7894736842105263
20,None,Bo,0.2,2,AIC,20,0.6363636363636364
21,None,Bo,0.2,2,AIC,20,0.7083333333333334
22,None,Bo,0.2,2,AIC,20,0.7586206896551724
23,None,Bo,0.2,2,AIC,20,0.5454545454545454
24,None,Bo,0.2,2,AIC,20,0.8666666666666667
25,None,Bo,0.2,2,AIC,20,0.8333333333333334
26,None,Bo,0.2,2,AIC,20,0.8571428571428571
27,None,Bo,0.2,2,AIC,20,0.7333333333333333
28,None,Bo,0.2,2,AIC,20,0.75
29,None,Bo,0.2,2,AIC,20,0.6956521739130435
30,None,Bo,0.2,2,AIC,20,0.7647058823529411
31,None,Bo,0.2,2,AIC,20,0.8333333333333334
32,None,Bo,0.2,2,AIC,20,0.9090909090909091
33,None,Bo,0.2,2,AIC,20,0.875
34,None,Bo,0.2,2,AIC,20,0.75
35,None,Bo,0.2,2,AIC,20,0.8461538461538461
36,None,Bo,0.2,2,AIC,20,0.7647058823529411
37,None,Bo,0.2,2,AIC,20,0.8
38,None,Bo,0.2,2,AIC,20,0.9
39,None,Bo,0.2,2,AIC,20,0.7
40,None,Bo,0.2,2,AIC,20,0.8571428571428571
41,None,Bo,0.2,2,AIC,20,0.8823529411764706
42,None,Bo,0.2,2,AIC,20,0.8620689655172413
43,None,Bo,0.2,2,AIC,20,0.8148148148148148
44,None,Bo,0.2,2,AIC,20,0.9230769230769231
45,None,Bo,0.2,2,AIC,20,0.9
46,None,Bo,0.2,2,AIC,20,0.5909090909090909
47,None,Bo,0.2,2,AIC,20,0.8181818181818182
48,None,Bo,0.2,2,AIC,20,0.7727272727272727
49,None,Bo,0.2,2,AIC,20,0.8
50,None,Bo,0.2,2,AIC,20,0.6923076923076923
1,None,Bo,0.2,7,AIC,20,0.9285714285714286
2,None,Bo,0.2,7,AIC,20,0.7916666666666666
3,None,Bo,0.2,7,AIC,20,0.8333333333333334
4,None,Bo,0.2,7,AIC,20,0.875
5,None,Bo,0.2,7,AIC,20,0.7
6,None,Bo,0.2,7,AIC,20,0.8846153846153846
7,None,Bo,0.2,7,AIC,20,0.875
8,None,Bo,0.2,7,AIC,20,0.9565217391304348
9,None,Bo,0.2,7,AIC,20,0.7272727272727273
10,None,Bo,0.2,7,AIC,20,0.8461538461538461
11,None,Bo,0.2,7,AIC,20,0.5789473684210527
12,None,Bo,0.2,7,AIC,20,0.5714285714285714
13,None,Bo,0.2,7,AIC,20,0.9130434782608695
14,None,Bo,0.2,7,AIC,20,0.8695652173913043
15,None,Bo,0.2,7,AIC,20,0.5714285714285714
16,None,Bo,0.2,7,AIC,20,0.75
17,None,Bo,0.2,7,AIC,20,0.7916666666666666
18,None,Bo,0.2,7,AIC,20,0.8518518518518519
19,None,Bo,0.2,7,AIC,20,0.8888888888888888
20,None,Bo,0.2,7,AIC,20,0.7391304347826086
21,None,Bo,0.2,7,AIC,20,0.8125
22,None,Bo,0.2,7,AIC,20,0.85
23,None,Bo,0.2,7,AIC,20,0.875
24,None,Bo,0.2,7,AIC,20,0.7857142857142857
25,None,Bo,0.2,7,AIC,20,0.9166666666666666
26,None,Bo,0.2,7,AIC,20,0.7692307692307693
27,None,Bo,0.2,7,AIC,20,0.8888888888888888
28,None,Bo,0.2,7,AIC,20,0.8823529411764706
29,None,Bo,0.2,7,AIC,20,0.8333333333333334
30,None,Bo,0.2,7,AIC,20,0.9333333333333333
31,None,Bo,0.2,7,AIC,20,0.9333333333333333
32,None,Bo,0.2,7,AIC,20,0.8333333333333334
33,None,Bo,0.2,7,AIC,20,1
34,None,Bo,0.2,7,AIC,20,0.9565217391304348
35,None,Bo,0.2,7,AIC,20,0.8
36,None,Bo,0.2,7,AIC,20,0.8571428571428571
37,None,Bo,0.2,7,AIC,20,0.6875
38,None,Bo,0.2,7,AIC,20,0.8
39,None,Bo,0.2,7,AIC,20,0.6153846153846154
40,None,Bo,0.2,7,AIC,20,0.8333333333333334
41,None,Bo,0.2,7,AIC,20,0.8181818181818182
42,None,Bo,0.2,7,AIC,20,0.64
43,None,Bo,0.2,7,AIC,20,0.84
44,None,Bo,0.2,7,AIC,20,0.75
45,None,Bo,0.2,7,AIC,20,0.9047619047619048
46,None,Bo,0.2,7,AIC,20,0.7619047619047619
47,None,Bo,0.2,7,AIC,20,0.9285714285714286
48,None,Bo,0.2,7,AIC,20,0.7368421052631579
49,None,Bo,0.2,7,AIC,20,0.9285714285714286
50,None,Bo,0.2,7,AIC,20,0.9
1,None,Bo,0.2,13,BIC,100,1
2,None,Bo,0.2,13,BIC,100,1
3,None,Bo,0.2,13,BIC,100,0.9523809523809523
4,None,Bo,0.2,13,BIC,100,0.6
5,None,Bo,0.2,13,BIC,100,0.8095238095238095
6,None,Bo,0.2,13,BIC,100,1
7,None,Bo,0.2,13,BIC,100,0.967741935483871
8,None,Bo,0.2,13,BIC,100,0.972972972972973
9,None,Bo,0.2,13,BIC,100,0.9743589743589743
10,None,Bo,0.2,13,BIC,100,0.92
11,None,Bo,0.2,13,BIC,100,1
12,None,Bo,0.2,13,BIC,100,0.967741935483871
13,None,Bo,0.2,13,BIC,100,1
14,None,Bo,0.2,13,BIC,100,1
15,None,Bo,0.2,13,BIC,100,1
16,None,Bo,0.2,13,BIC,100,0.9512195121951219
17,None,Bo,0.2,13,BIC,100,1
18,None,Bo,0.2,13,BIC,100,1
19,None,Bo,0.2,13,BIC,100,0.96875
20,None,Bo,0.2,13,BIC,100,0.9722222222222222
21,None,Bo,0.2,13,BIC,100,1
22,None,Bo,0.2,13,BIC,100,1
23,None,Bo,0.2,13,BIC,100,0.9655172413793104
24,None,Bo,0.2,13,BIC,100,1
25,None,Bo,0.2,13,BIC,100,1
26,None,Bo,0.2,13,BIC,100,1
27,None,Bo,0.2,13,BIC,100,0.9705882352941176
28,None,Bo,0.2,13,BIC,100,0.9736842105263158
29,None,Bo,0.2,13,BIC,100,1
30,None,Bo,0.2,13,BIC,100,1
31,None,Bo,0.2,13,BIC,100,1
32,None,Bo,0.2,13,BIC,100,1
33,None,Bo,0.2,13,BIC,100,0.9666666666666667
34,None,Bo,0.2,13,BIC,100,0.972972972972973
35,None,Bo,0.2,13,BIC,100,0.975609756097561
36,None,Bo,0.2,13,BIC,100,1
37,None,Bo,0.2,13,BIC,100,1
38,None,Bo,0.2,13,BIC,100,0.9696969696969697
39,None,Bo,0.2,13,BIC,100,1
40,None,Bo,0.2,13,BIC,100,0.9354838709677419
41,None,Bo,0.2,13,BIC,100,1
42,None,Bo,0.2,13,BIC,100,1
43,None,Bo,0.2,13,BIC,100,0.9032258064516129
44,None,Bo,0.2,13,BIC,100,1
45,None,Bo,0.2,13,BIC,100,0.9642857142857143
46,None,Bo,0.2,13,BIC,100,1
47,None,Bo,0.2,13,BIC,100,1
48,None,Bo,0.2,13,BIC,100,1
49,None,Bo,0.2,13,BIC,100,1
50,None,Bo,0.2,13,BIC,100,0.1875
1,None,Bo,0.2,2,BIC,100,1
2,None,Bo,0.2,2,BIC,100,0.9642857142857143
3,None,Bo,0.2,2,BIC,100,1
4,None,Bo,0.2,2,BIC,100,1
5,None,Bo,0.2,2,BIC,100,1
6,None,Bo,0.2,2,BIC,100,0.8636363636363636
7,None,Bo,0.2,2,BIC,100,0.9565217391304348
8,None,Bo,0.2,2,BIC,100,0.9629629629629629
9,None,Bo,0.2,2,BIC,100,0.8666666666666667
10,None,Bo,0.2,2,BIC,100,1
11,None,Bo,0.2,2,BIC,100,0.96
12,None,Bo,0.2,2,BIC,100,0.9743589743589743
13,None,Bo,0.2,2,BIC,100,0.9259259259259259
14,None,Bo,0.2,2,BIC,100,1
15,None,Bo,0.2,2,BIC,100,1
16,None,Bo,0.2,2,BIC,100,0.9545454545454546
17,None,Bo,0.2,2,BIC,100,0.9545454545454546
18,None,Bo,0.2,2,BIC,100,0.95
19,None,Bo,0.2,2,BIC,100,1
20,None,Bo,0.2,2,BIC,100,1
21,None,Bo,0.2,2,BIC,100,0.9354838709677419
22,None,Bo,0.2,2,BIC,100,1
23,None,Bo,0.2,2,BIC,100,0.967741935483871
24,None,Bo,0.2,2,BIC,100,0.9428571428571428
25,None,Bo,0.2,2,BIC,100,0.9512195121951219
26,None,Bo,0.2,2,BIC,100,0.9696969696969697
27,None,Bo,0.2,2,BIC,100,0.9512195121951219
28,None,Bo,0.2,2,BIC,100,1
29,None,Bo,0.2,2,BIC,100,0.9565217391304348
30,None,Bo,0.2,2,BIC,100,0.967741935483871
31,None,Bo,0.2,2,BIC,100,1
32,None,Bo,0.2,2,BIC,100,0.9642857142857143
33,None,Bo,0.2,2,BIC,100,0.9777777777777777
34,None,Bo,0.2,2,BIC,100,0.9629629629629629
35,None,Bo,0.2,2,BIC,100,0.9375
36,None,Bo,0.2,2,BIC,100,0.9459459459459459
37,None,Bo,0.2,2,BIC,100,0.9705882352941176
38,None,Bo,0.2,2,BIC,100,1
39,None,Bo,0.2,2,BIC,100,0.9210526315789473
40,None,Bo,0.2,2,BIC,100,1
41,None,Bo,0.2,2,BIC,100,1
42,None,Bo,0.2,2,BIC,100,1
43,None,Bo,0.2,2,BIC,100,1
44,None,Bo,0.2,2,BIC,100,0.9361702127659575
45,None,Bo,0.2,2,BIC,100,0.918918918918919
46,None,Bo,0.2,2,BIC,100,0.96875
47,None,Bo,0.2,2,BIC,100,0.9310344827586207
48,None,Bo,0.2,2,BIC,100,1
49,None,Bo,0.2,2,BIC,100,0.972972972972973
50,None,Bo,0.2,2,BIC,100,0.9375
1,None,Bo,0.2,7,BIC,100,1
2,None,Bo,0.2,7,BIC,100,0.96
3,None,Bo,0.2,7,BIC,100,1
4,None,Bo,0.2,7,BIC,100,0.8125
5,None,Bo,0.2,7,BIC,100,0.967741935483871
6,None,Bo,0.2,7,BIC,100,1
7,None,Bo,0.2,7,BIC,100,1
8,None,Bo,0.2,7,BIC,100,0.9714285714285714
9,None,Bo,0.2,7,BIC,100,1
10,None,Bo,0.2,7,BIC,100,0.8947368421052632
11,None,Bo,0.2,7,BIC,100,1
12,None,Bo,0.2,7,BIC,100,1
13,None,Bo,0.2,7,BIC,100,1
14,None,Bo,0.2,7,BIC,100,0.972972972972973
15,None,Bo,0.2,7,BIC,100,1
16,None,Bo,0.2,7,BIC,100,0.9302325581395349
17,None,Bo,0.2,7,BIC,100,0.9545454545454546
18,None,Bo,0.2,7,BIC,100,1
19,None,Bo,0.2,7,BIC,100,1
20,None,Bo,0.2,7,BIC,100,1
21,None,Bo,0.2,7,BIC,100,0.9705882352941176
22,None,Bo,0.2,7,BIC,100,0.9523809523809523
23,None,Bo,0.2,7,BIC,100,1
24,None,Bo,0.2,7,BIC,100,1
25,None,Bo,0.2,7,BIC,100,0.9655172413793104
26,None,Bo,0.2,7,BIC,100,0.96
27,None,Bo,0.2,7,BIC,100,0.9428571428571428
28,None,Bo,0.2,7,BIC,100,0.9285714285714286
29,None,Bo,0.2,7,BIC,100,0.9666666666666667
30,None,Bo,0.2,7,BIC,100,0.9375
31,None,Bo,0.2,7,BIC,100,1
32,None,Bo,0.2,7,BIC,100,1
33,None,Bo,0.2,7,BIC,100,1
34,None,Bo,0.2,7,BIC,100,0.9714285714285714
35,None,Bo,0.2,7,BIC,100,1
36,None,Bo,0.2,7,BIC,100,0.9
37,None,Bo,0.2,7,BIC,100,0.9736842105263158
38,None,Bo,0.2,7,BIC,100,1
39,None,Bo,0.2,7,BIC,100,1
40,None,Bo,0.2,7,BIC,100,1
41,None,Bo,0.2,7,BIC,100,1
42,None,Bo,0.2,7,BIC,100,0.9714285714285714
43,None,Bo,0.2,7,BIC,100,1
44,None,Bo,0.2,7,BIC,100,0.9615384615384616
45,None,Bo,0.2,7,BIC,100,0.96875
46,None,Bo,0.2,7,BIC,100,0.9230769230769231
47,None,Bo,0.2,7,BIC,100,0.9655172413793104
48,None,Bo,0.2,7,BIC,100,1
49,None,Bo,0.2,7,BIC,100,0.9736842105263158
50,None,Bo,0.2,7,BIC,100,0.16666666666666666
1,None,Bo,0.2,13,BIC,20,0.9459459459459459
2,None,Bo,0.2,13,BIC,20,0.9166666666666666
3,None,Bo,0.2,13,BIC,20,0.9642857142857143
4,None,Bo,0.2,13,BIC,20,0.9655172413793104
5,None,Bo,0.2,13,BIC,20,0.8518518518518519
6,None,Bo,0.2,13,BIC,20,0.9090909090909091
7,None,Bo,0.2,13,BIC,20,0.9393939393939394
8,None,Bo,0.2,13,BIC,20,0.88
9,None,Bo,0.2,13,BIC,20,0.972972972972973
10,None,Bo,0.2,13,BIC,20,0.45454545454545453
11,None,Bo,0.2,13,BIC,20,0.631578947368421
12,None,Bo,0.2,13,BIC,20,0.5333333333333333
13,None,Bo,0.2,13,BIC,20,0.75
14,None,Bo,0.2,13,BIC,20,0.9629629629629629
15,None,Bo,0.2,13,BIC,20,0.9375
16,None,Bo,0.2,13,BIC,20,0.8571428571428571
17,None,Bo,0.2,13,BIC,20,0.7741935483870968
18,None,Bo,0.2,13,BIC,20,0.6818181818181818
19,None,Bo,0.2,13,BIC,20,0.9166666666666666
20,None,Bo,0.2,13,BIC,20,0.8571428571428571
21,None,Bo,0.2,13,BIC,20,0.8125
22,None,Bo,0.2,13,BIC,20,0.6756756756756757
23,None,Bo,0.2,13,BIC,20,1
24,None,Bo,0.2,13,BIC,20,0.975
25,None,Bo,0.2,13,BIC,20,0.6923076923076923
26,None,Bo,0.2,13,BIC,20,0.967741935483871
27,None,Bo,0.2,13,BIC,20,0.9487179487179487
28,None,Bo,0.2,13,BIC,20,0.8461538461538461
29,None,Bo,0.2,13,BIC,20,0.9375
30,None,Bo,0.2,13,BIC,20,0.9090909090909091
31,None,Bo,0.2,13,BIC,20,0.9090909090909091
32,None,Bo,0.2,13,BIC,20,0.76
33,None,Bo,0.2,13,BIC,20,1
34,None,Bo,0.2,13,BIC,20,0.88
35,None,Bo,0.2,13,BIC,20,0.5882352941176471
36,None,Bo,0.2,13,BIC,20,0.896551724137931
37,None,Bo,0.2,13,BIC,20,0.5789473684210527
38,None,Bo,0.2,13,BIC,20,0.925
39,None,Bo,0.2,13,BIC,20,0.44
40,None,Bo,0.2,13,BIC,20,0.9736842105263158
41,None,Bo,0.2,13,BIC,20,0.8636363636363636
42,None,Bo,0.2,13,BIC,20,0.7948717948717948
43,None,Bo,0.2,13,BIC,20,0.8846153846153846
44,None,Bo,0.2,13,BIC,20,1
45,None,Bo,0.2,13,BIC,20,0.9032258064516129
46,None,Bo,0.2,13,BIC,20,0.9615384615384616
47,None,Bo,0.2,13,BIC,20,0.8823529411764706
48,None,Bo,0.2,13,BIC,20,0.9142857142857143
49,None,Bo,0.2,13,BIC,20,0.9130434782608695
50,None,Bo,0.2,13,BIC,20,1
1,None,Bo,0.2,2,BIC,20,0.8148148148148148
2,None,Bo,0.2,2,BIC,20,0.9393939393939394
3,None,Bo,0.2,2,BIC,20,0.9090909090909091
4,None,Bo,0.2,2,BIC,20,0.7857142857142857
5,None,Bo,0.2,2,BIC,20,0.896551724137931
6,None,Bo,0.2,2,BIC,20,0.8636363636363636
7,None,Bo,0.2,2,BIC,20,1
8,None,Bo,0.2,2,BIC,20,0.8571428571428571
9,None,Bo,0.2,2,BIC,20,0.85
10,None,Bo,0.2,2,BIC,20,0.8214285714285714
11,None,Bo,0.2,2,BIC,20,0.9285714285714286
12,None,Bo,0.2,2,BIC,20,0.9444444444444444
13,None,Bo,0.2,2,BIC,20,0.7619047619047619
14,None,Bo,0.2,2,BIC,20,0.8181818181818182
15,None,Bo,0.2,2,BIC,20,0.8461538461538461
16,None,Bo,0.2,2,BIC,20,0.9428571428571428
17,None,Bo,0.2,2,BIC,20,0.9354838709677419
18,None,Bo,0.2,2,BIC,20,0.8571428571428571
19,None,Bo,0.2,2,BIC,20,0.9523809523809523
20,None,Bo,0.2,2,BIC,20,0.8636363636363636
21,None,Bo,0.2,2,BIC,20,0.7857142857142857
22,None,Bo,0.2,2,BIC,20,0.8275862068965517
23,None,Bo,0.2,2,BIC,20,0.896551724137931
24,None,Bo,0.2,2,BIC,20,0.7575757575757576
25,None,Bo,0.2,2,BIC,20,0.85
26,None,Bo,0.2,2,BIC,20,0.9285714285714286
27,None,Bo,0.2,2,BIC,20,0.9354838709677419
28,None,Bo,0.2,2,BIC,20,0.7857142857142857
29,None,Bo,0.2,2,BIC,20,0.7391304347826086
30,None,Bo,0.2,2,BIC,20,0.9629629629629629
31,None,Bo,0.2,2,BIC,20,1
32,None,Bo,0.2,2,BIC,20,0.9615384615384616
33,None,Bo,0.2,2,BIC,20,0.7894736842105263
34,None,Bo,0.2,2,BIC,20,0.8571428571428571
35,None,Bo,0.2,2,BIC,20,0.9090909090909091
36,None,Bo,0.2,2,BIC,20,0.8333333333333334
37,None,Bo,0.2,2,BIC,20,0.8260869565217391
38,None,Bo,0.2,2,BIC,20,0.8571428571428571
39,None,Bo,0.2,2,BIC,20,0.9629629629629629
40,None,Bo,0.2,2,BIC,20,0.9130434782608695
41,None,Bo,0.2,2,BIC,20,0.8125
42,None,Bo,0.2,2,BIC,20,0.8837209302325582
43,None,Bo,0.2,2,BIC,20,0.9375
44,None,Bo,0.2,2,BIC,20,0.9130434782608695
45,None,Bo,0.2,2,BIC,20,0.8666666666666667
46,None,Bo,0.2,2,BIC,20,0.84375
47,None,Bo,0.2,2,BIC,20,1
48,None,Bo,0.2,2,BIC,20,0.8275862068965517
49,None,Bo,0.2,2,BIC,20,0.875
50,None,Bo,0.2,2,BIC,20,1
1,None,Bo,0.2,7,BIC,20,0.9230769230769231
2,None,Bo,0.2,7,BIC,20,0.9130434782608695
3,None,Bo,0.2,7,BIC,20,1
4,None,Bo,0.2,7,BIC,20,0.96
5,None,Bo,0.2,7,BIC,20,0.9583333333333334
6,None,Bo,0.2,7,BIC,20,0.8095238095238095
7,None,Bo,0.2,7,BIC,20,1
8,None,Bo,0.2,7,BIC,20,0.8888888888888888
9,None,Bo,0.2,7,BIC,20,0.9285714285714286
10,None,Bo,0.2,7,BIC,20,1
11,None,Bo,0.2,7,BIC,20,0.5454545454545454
12,None,Bo,0.2,7,BIC,20,0.2727272727272727
13,None,Bo,0.2,7,BIC,20,0.88
14,None,Bo,0.2,7,BIC,20,0.9333333333333333
15,None,Bo,0.2,7,BIC,20,0.9166666666666666
16,None,Bo,0.2,7,BIC,20,0.8974358974358975
17,None,Bo,0.2,7,BIC,20,0.9354838709677419
18,None,Bo,0.2,7,BIC,20,0.8695652173913043
19,None,Bo,0.2,7,BIC,20,0.7727272727272727
20,None,Bo,0.2,7,BIC,20,0.9032258064516129
21,None,Bo,0.2,7,BIC,20,0.8636363636363636
22,None,Bo,0.2,7,BIC,20,0.9
23,None,Bo,0.2,7,BIC,20,0.782608695652174
24,None,Bo,0.2,7,BIC,20,0.9354838709677419
25,None,Bo,0.2,7,BIC,20,0.7333333333333333
26,None,Bo,0.2,7,BIC,20,0.9565217391304348
27,None,Bo,0.2,7,BIC,20,0.782608695652174
28,None,Bo,0.2,7,BIC,20,0.85
29,None,Bo,0.2,7,BIC,20,0.9
30,None,Bo,0.2,7,BIC,20,0.8571428571428571
31,None,Bo,0.2,7,BIC,20,0.9411764705882353
32,None,Bo,0.2,7,BIC,20,0.7647058823529411
33,None,Bo,0.2,7,BIC,20,0.8888888888888888
34,None,Bo,0.2,7,BIC,20,0.8888888888888888
35,None,Bo,0.2,7,BIC,20,0.5833333333333334
36,None,Bo,0.2,7,BIC,20,0.9565217391304348
37,None,Bo,0.2,7,BIC,20,0.8
38,None,Bo,0.2,7,BIC,20,0.92
39,None,Bo,0.2,7,BIC,20,0.5384615384615384
40,None,Bo,0.2,7,BIC,20,0.9655172413793104
41,None,Bo,0.2,7,BIC,20,0.92
42,None,Bo,0.2,7,BIC,20,0.6129032258064516
43,None,Bo,0.2,7,BIC,20,0.9354838709677419
44,None,Bo,0.2,7,BIC,20,1
45,None,Bo,0.2,7,BIC,20,0.875
46,None,Bo,0.2,7,BIC,20,0.8571428571428571
47,None,Bo,0.2,7,BIC,20,0.8571428571428571
48,None,Bo,0.2,7,BIC,20,0.7777777777777778
49,None,Bo,0.2,7,BIC,20,0.8571428571428571
50,None,Bo,0.2,7,BIC,20,0.8421052631578947
1,None,Bo,0.5,13,AIC,100,0.9285714285714286
2,None,Bo,0.5,13,AIC,100,0.9411764705882353
3,None,Bo,0.5,13,AIC,100,0.6875
4,None,Bo,0.5,13,AIC,100,0.5294117647058824
5,None,Bo,0.5,13,AIC,100,0.35294117647058826
6,None,Bo,0.5,13,AIC,100,0.8
7,None,Bo,0.5,13,AIC,100,0.8076923076923077
8,None,Bo,0.5,13,AIC,100,0.7407407407407407
9,None,Bo,0.5,13,AIC,100,0.8620689655172413
10,None,Bo,0.5,13,AIC,100,0.7647058823529411
11,None,Bo,0.5,13,AIC,100,0.8928571428571429
12,None,Bo,0.5,13,AIC,100,1
13,None,Bo,0.5,13,AIC,100,0.8888888888888888
14,None,Bo,0.5,13,AIC,100,0.5
15,None,Bo,0.5,13,AIC,100,0.8571428571428571
16,None,Bo,0.5,13,AIC,100,0.5862068965517241
17,None,Bo,0.5,13,AIC,100,0.8913043478260869
18,None,Bo,0.5,13,AIC,100,0.9333333333333333
19,None,Bo,0.5,13,AIC,100,0.9310344827586207
20,None,Bo,0.5,13,AIC,100,0.7916666666666666
21,None,Bo,0.5,13,AIC,100,0.8214285714285714
22,None,Bo,0.5,13,AIC,100,0.8235294117647058
23,None,Bo,0.5,13,AIC,100,0.7692307692307693
24,None,Bo,0.5,13,AIC,100,0.9354838709677419
25,None,Bo,0.5,13,AIC,100,0.8
26,None,Bo,0.5,13,AIC,100,0.7647058823529411
27,None,Bo,0.5,13,AIC,100,0.9090909090909091
28,None,Bo,0.5,13,AIC,100,0.8709677419354839
29,None,Bo,0.5,13,AIC,100,0.96
30,None,Bo,0.5,13,AIC,100,0.84375
31,None,Bo,0.5,13,AIC,100,0.8421052631578947
32,None,Bo,0.5,13,AIC,100,0.7391304347826086
33,None,Bo,0.5,13,AIC,100,0.9333333333333333
34,None,Bo,0.5,13,AIC,100,0.7407407407407407
35,None,Bo,0.5,13,AIC,100,0.8611111111111112
36,None,Bo,0.5,13,AIC,100,0.896551724137931
37,None,Bo,0.5,13,AIC,100,0.9615384615384616
38,None,Bo,0.5,13,AIC,100,0.9393939393939394
39,None,Bo,0.5,13,AIC,100,0.7333333333333333
40,None,Bo,0.5,13,AIC,100,0.6666666666666666
41,None,Bo,0.5,13,AIC,100,0.9375
42,None,Bo,0.5,13,AIC,100,0.6842105263157895
43,None,Bo,0.5,13,AIC,100,0.6875
44,None,Bo,0.5,13,AIC,100,0.9285714285714286
45,None,Bo,0.5,13,AIC,100,0.5
46,None,Bo,0.5,13,AIC,100,0.7142857142857143
47,None,Bo,0.5,13,AIC,100,0.55
48,None,Bo,0.5,13,AIC,100,0.875
49,None,Bo,0.5,13,AIC,100,0.9444444444444444
50,None,Bo,0.5,13,AIC,100,0.4
1,None,Bo,0.5,2,AIC,100,0.7272727272727273
2,None,Bo,0.5,2,AIC,100,0.8461538461538461
3,None,Bo,0.5,2,AIC,100,0.875
4,None,Bo,0.5,2,AIC,100,0.6666666666666666
5,None,Bo,0.5,2,AIC,100,0.88
6,None,Bo,0.5,2,AIC,100,0.7777777777777778
7,None,Bo,0.5,2,AIC,100,0.6666666666666666
8,None,Bo,0.5,2,AIC,100,0.782608695652174
9,None,Bo,0.5,2,AIC,100,0.9411764705882353
10,None,Bo,0.5,2,AIC,100,0.7692307692307693
11,None,Bo,0.5,2,AIC,100,0.8
12,None,Bo,0.5,2,AIC,100,0.88
13,None,Bo,0.5,2,AIC,100,0.8518518518518519
14,None,Bo,0.5,2,AIC,100,0.9285714285714286
15,None,Bo,0.5,2,AIC,100,0.8333333333333334
16,None,Bo,0.5,2,AIC,100,0.8461538461538461
17,None,Bo,0.5,2,AIC,100,0.8857142857142857
18,None,Bo,0.5,2,AIC,100,0.75
19,None,Bo,0.5,2,AIC,100,1
20,None,Bo,0.5,2,AIC,100,0.8888888888888888
21,None,Bo,0.5,2,AIC,100,0.92
22,None,Bo,0.5,2,AIC,100,0.9411764705882353
23,None,Bo,0.5,2,AIC,100,0.84
24,None,Bo,0.5,2,AIC,100,0.7058823529411765
25,None,Bo,0.5,2,AIC,100,0.9032258064516129
26,None,Bo,0.5,2,AIC,100,0.84
27,None,Bo,0.5,2,AIC,100,0.7931034482758621
28,None,Bo,0.5,2,AIC,100,0.9333333333333333
29,None,Bo,0.5,2,AIC,100,0.85
30,None,Bo,0.5,2,AIC,100,0.896551724137931
31,None,Bo,0.5,2,AIC,100,0.631578947368421
32,None,Bo,0.5,2,AIC,100,0.8928571428571429
33,None,Bo,0.5,2,AIC,100,0.7777777777777778
34,None,Bo,0.5,2,AIC,100,0.782608695652174
35,None,Bo,0.5,2,AIC,100,0.8387096774193549
36,None,Bo,0.5,2,AIC,100,0.8333333333333334
37,None,Bo,0.5,2,AIC,100,0.8461538461538461
38,None,Bo,0.5,2,AIC,100,0.7647058823529411
39,None,Bo,0.5,2,AIC,100,0.84375
40,None,Bo,0.5,2,AIC,100,0.9
41,None,Bo,0.5,2,AIC,100,0.8095238095238095
42,None,Bo,0.5,2,AIC,100,0.8333333333333334
43,None,Bo,0.5,2,AIC,100,0.8947368421052632
44,None,Bo,0.5,2,AIC,100,0.8125
45,None,Bo,0.5,2,AIC,100,0.9259259259259259
46,None,Bo,0.5,2,AIC,100,0.9
47,None,Bo,0.5,2,AIC,100,0.8636363636363636
48,None,Bo,0.5,2,AIC,100,0.8181818181818182
49,None,Bo,0.5,2,AIC,100,0.8125
