replica,network,population,sigma,true_model,modelcompare,base_SS,RR
25,None,Mave,0.5,2,BIC,100,1
26,None,Mave,0.5,2,BIC,100,1
27,None,Mave,0.5,2,BIC,100,1
28,None,Mave,0.5,2,BIC,100,1
29,None,Mave,0.5,2,BIC,100,1
30,None,Mave,0.5,2,BIC,100,0.6
31,None,Mave,0.5,2,BIC,100,0.9444444444444444
32,None,Mave,0.5,2,BIC,100,1
33,None,Mave,0.5,2,BIC,100,0.9736842105263158
34,None,Mave,0.5,2,BIC,100,1
35,None,Mave,0.5,2,BIC,100,1
36,None,Mave,0.5,2,BIC,100,1
37,None,Mave,0.5,2,BIC,100,0.96875
38,None,Mave,0.5,2,BIC,100,1
39,None,Mave,0.5,2,BIC,100,1
40,None,Mave,0.5,2,BIC,100,1
41,None,Mave,0.5,2,BIC,100,1
42,None,Mave,0.5,2,BIC,100,1
43,None,Mave,0.5,2,BIC,100,0.9642857142857143
44,None,Mave,0.5,2,BIC,100,1
45,None,Mave,0.5,2,BIC,100,1
46,None,Mave,0.5,2,BIC,100,0.9615384615384616
47,None,Mave,0.5,2,BIC,100,0.9545454545454546
48,None,Mave,0.5,2,BIC,100,1
49,None,Mave,0.5,2,BIC,100,1
50,None,Mave,0.5,2,BIC,100,1
1,None,Mave,0.5,7,BIC,100,1
2,None,Mave,0.5,7,BIC,100,0.9375
3,None,Mave,0.5,7,BIC,100,1
4,None,Mave,0.5,7,BIC,100,1
5,None,Mave,0.5,7,BIC,100,0.9130434782608695
6,None,Mave,0.5,7,BIC,100,0.9310344827586207
7,None,Mave,0.5,7,BIC,100,0.9629629629629629
8,None,Mave,0.5,7,BIC,100,1
9,None,Mave,0.5,7,BIC,100,0.9285714285714286
10,None,Mave,0.5,7,BIC,100,1
11,None,Mave,0.5,7,BIC,100,1
12,None,Mave,0.5,7,BIC,100,0.96
13,None,Mave,0.5,7,BIC,100,0.9743589743589743
14,None,Mave,0.5,7,BIC,100,0.9696969696969697
15,None,Mave,0.5,7,BIC,100,0.9333333333333333
16,None,Mave,0.5,7,BIC,100,0.8
17,None,Mave,0.5,7,BIC,100,1
18,None,Mave,0.5,7,BIC,100,1
19,None,Mave,0.5,7,BIC,100,1
20,None,Mave,0.5,7,BIC,100,0.9375
21,None,Mave,0.5,7,BIC,100,0.96
22,None,Mave,0.5,7,BIC,100,1
23,None,Mave,0.5,7,BIC,100,1
24,None,Mave,0.5,7,BIC,100,0.6
25,None,Mave,0.5,7,BIC,100,1
26,None,Mave,0.5,7,BIC,100,0.8333333333333334
27,None,Mave,0.5,7,BIC,100,0.95
28,None,Mave,0.5,7,BIC,100,1
29,None,Mave,0.5,7,BIC,100,0.9285714285714286
30,None,Mave,0.5,7,BIC,100,1
31,None,Mave,0.5,7,BIC,100,1
32,None,Mave,0.5,7,BIC,100,0.9642857142857143
33,None,Mave,0.5,7,BIC,100,1
34,None,Mave,0.5,7,BIC,100,1
35,None,Mave,0.5,7,BIC,100,1
36,None,Mave,0.5,7,BIC,100,0.3333333333333333
37,None,Mave,0.5,7,BIC,100,0.6428571428571429
38,None,Mave,0.5,7,BIC,100,0.9583333333333334
39,None,Mave,0.5,7,BIC,100,0.5454545454545454
40,None,Mave,0.5,7,BIC,100,1
41,None,Mave,0.5,7,BIC,100,1
42,None,Mave,0.5,7,BIC,100,0.9090909090909091
43,None,Mave,0.5,7,BIC,100,0.75
44,None,Mave,0.5,7,BIC,100,0.9047619047619048
45,None,Mave,0.5,7,BIC,100,1
46,None,Mave,0.5,7,BIC,100,1
47,None,Mave,0.5,7,BIC,100,1
48,None,Mave,0.5,7,BIC,100,0.9
49,None,Mave,0.5,7,BIC,100,1
50,None,Mave,0.5,7,BIC,100,0
1,None,Mave,0.8,13,AIC,100,0.2
2,None,Mave,0.8,13,AIC,100,1
3,None,Mave,0.8,13,AIC,100,0.3333333333333333
4,None,Mave,0.8,13,AIC,100,0.25
5,None,Mave,0.8,13,AIC,100,0
6,None,Mave,0.8,13,AIC,100,0.3333333333333333
7,None,Mave,0.8,13,AIC,100,0.4
8,None,Mave,0.8,13,AIC,100,0.8333333333333334
9,None,Mave,0.8,13,AIC,100,0.5714285714285714
10,None,Mave,0.8,13,AIC,100,0
11,None,Mave,0.8,13,AIC,100,0.4
12,None,Mave,0.8,13,AIC,100,0.5
13,None,Mave,0.8,13,AIC,100,1
14,None,Mave,0.8,13,AIC,100,0.5
15,None,Mave,0.8,13,AIC,100,0
16,None,Mave,0.8,13,AIC,100,0.3333333333333333
17,None,Mave,0.8,13,AIC,100,0.375
18,None,Mave,0.8,13,AIC,100,0.6666666666666666
19,None,Mave,0.8,13,AIC,100,0
20,None,Mave,0.8,13,AIC,100,0.3333333333333333
21,None,Mave,0.8,13,AIC,100,0.5
22,None,Mave,0.8,13,AIC,100,0.5
23,None,Mave,0.8,13,AIC,100,0.16666666666666666
24,None,Mave,0.8,13,AIC,100,1
25,None,Mave,0.8,13,AIC,100,0.5
26,None,Mave,0.8,13,AIC,100,0.6
27,None,Mave,0.8,13,AIC,100,0.6666666666666666
28,None,Mave,0.8,13,AIC,100,0.5
29,None,Mave,0.8,13,AIC,100,0.5
30,None,Mave,0.8,13,AIC,100,0
31,None,Mave,0.8,13,AIC,100,0.8
32,None,Mave,0.8,13,AIC,100,1
33,None,Mave,0.8,13,AIC,100,0.3333333333333333
34,None,Mave,0.8,13,AIC,100,0.8333333333333334
35,None,Mave,0.8,13,AIC,100,1
36,None,Mave,0.8,13,AIC,100,0.3333333333333333
37,None,Mave,0.8,13,AIC,100,1
38,None,Mave,0.8,13,AIC,100,0.75
39,None,Mave,0.8,13,AIC,100,0.5
40,None,Mave,0.8,13,AIC,100,0
41,None,Mave,0.8,13,AIC,100,0.5
42,None,Mave,0.8,13,AIC,100,0.5
43,None,Mave,0.8,13,AIC,100,0.3333333333333333
44,None,Mave,0.8,13,AIC,100,0.2
45,None,Mave,0.8,13,AIC,100,0.3333333333333333
46,None,Mave,0.8,13,AIC,100,0.75
47,None,Mave,0.8,13,AIC,100,0.2
48,None,Mave,0.8,13,AIC,100,0.3333333333333333
49,None,Mave,0.8,13,AIC,100,1
50,None,Mave,0.8,13,AIC,100,0.25
1,None,Mave,0.8,2,AIC,100,0.6666666666666666
2,None,Mave,0.8,2,AIC,100,0.75
3,None,Mave,0.8,2,AIC,100,1
4,None,Mave,0.8,2,AIC,100,0.8888888888888888
5,None,Mave,0.8,2,AIC,100,0.8888888888888888
6,None,Mave,0.8,2,AIC,100,0.6666666666666666
7,None,Mave,0.8,2,AIC,100,0.8888888888888888
8,None,Mave,0.8,2,AIC,100,1
9,None,Mave,0.8,2,AIC,100,0.9333333333333333
10,None,Mave,0.8,2,AIC,100,0.8
11,None,Mave,0.8,2,AIC,100,0.75
12,None,Mave,0.8,2,AIC,100,0.6666666666666666
13,None,Mave,0.8,2,AIC,100,0.8333333333333334
14,None,Mave,0.8,2,AIC,100,1
15,None,Mave,0.8,2,AIC,100,0.75
16,None,Mave,0.8,2,AIC,100,1
17,None,Mave,0.8,2,AIC,100,0.9523809523809523
18,None,Mave,0.8,2,AIC,100,1
19,None,Mave,0.8,2,AIC,100,0.8333333333333334
20,None,Mave,0.8,2,AIC,100,1
21,None,Mave,0.8,2,AIC,100,0.6666666666666666
22,None,Mave,0.8,2,AIC,100,0.7142857142857143
23,None,Mave,0.8,2,AIC,100,0.7777777777777778
24,None,Mave,0.8,2,AIC,100,0.7692307692307693
25,None,Mave,0.8,2,AIC,100,0.9285714285714286
26,None,Mave,0.8,2,AIC,100,0.8823529411764706
27,None,Mave,0.8,2,AIC,100,0.8571428571428571
28,None,Mave,0.8,2,AIC,100,0.875
29,None,Mave,0.8,2,AIC,100,0.75
30,None,Mave,0.8,2,AIC,100,0.5833333333333334
31,None,Mave,0.8,2,AIC,100,0.42857142857142855
32,None,Mave,0.8,2,AIC,100,0.7857142857142857
33,None,Mave,0.8,2,AIC,100,1
34,None,Mave,0.8,2,AIC,100,1
35,None,Mave,0.8,2,AIC,100,0.9411764705882353
36,None,Mave,0.8,2,AIC,100,0.75
37,None,Mave,0.8,2,AIC,100,1
38,None,Mave,0.8,2,AIC,100,0.75
39,None,Mave,0.8,2,AIC,100,0.7857142857142857
40,None,Mave,0.8,2,AIC,100,0.7777777777777778
41,None,Mave,0.8,2,AIC,100,0.8571428571428571
42,None,Mave,0.8,2,AIC,100,0.8571428571428571
43,None,Mave,0.8,2,AIC,100,0.9333333333333333
44,None,Mave,0.8,2,AIC,100,0.9
45,None,Mave,0.8,2,AIC,100,0.9090909090909091
46,None,Mave,0.8,2,AIC,100,0.4
47,None,Mave,0.8,2,AIC,100,0.7
48,None,Mave,0.8,2,AIC,100,0.7058823529411765
49,None,Mave,0.8,2,AIC,100,0.7272727272727273
50,None,Mave,0.8,2,AIC,100,0.8333333333333334
1,None,Mave,0.8,7,AIC,100,0.2857142857142857
2,None,Mave,0.8,7,AIC,100,1
3,None,Mave,0.8,7,AIC,100,1
4,None,Mave,0.8,7,AIC,100,1
5,None,Mave,0.8,7,AIC,100,0.75
6,None,Mave,0.8,7,AIC,100,0.5714285714285714
7,None,Mave,0.8,7,AIC,100,0.625
8,None,Mave,0.8,7,AIC,100,0.6666666666666666
9,None,Mave,0.8,7,AIC,100,0.6666666666666666
10,None,Mave,0.8,7,AIC,100,0.5
11,None,Mave,0.8,7,AIC,100,0.75
12,None,Mave,0.8,7,AIC,100,0.625
13,None,Mave,0.8,7,AIC,100,1
14,None,Mave,0.8,7,AIC,100,0.625
15,None,Mave,0.8,7,AIC,100,0.4
16,None,Mave,0.8,7,AIC,100,0.5714285714285714
17,None,Mave,0.8,7,AIC,100,0.5714285714285714
18,None,Mave,0.8,7,AIC,100,0.5
19,None,Mave,0.8,7,AIC,100,0.75
20,None,Mave,0.8,7,AIC,100,0.5
21,None,Mave,0.8,7,AIC,100,0.5
22,None,Mave,0.8,7,AIC,100,0.3333333333333333
23,None,Mave,0.8,7,AIC,100,0.6666666666666666
24,None,Mave,0.8,7,AIC,100,0.6666666666666666
25,None,Mave,0.8,7,AIC,100,1
26,None,Mave,0.8,7,AIC,100,0.5
27,None,Mave,0.8,7,AIC,100,0.6666666666666666
28,None,Mave,0.8,7,AIC,100,0
29,None,Mave,0.8,7,AIC,100,0.5
30,None,Mave,0.8,7,AIC,100,0.8571428571428571
31,None,Mave,0.8,7,AIC,100,0
32,None,Mave,0.8,7,AIC,100,0.8333333333333334
33,None,Mave,0.8,7,AIC,100,0.5714285714285714
34,None,Mave,0.8,7,AIC,100,0.6666666666666666
35,None,Mave,0.8,7,AIC,100,0.75
36,None,Mave,0.8,7,AIC,100,0.5714285714285714
37,None,Mave,0.8,7,AIC,100,0.16666666666666666
38,None,Mave,0.8,7,AIC,100,0.5
39,None,Mave,0.8,7,AIC,100,0.25
40,None,Mave,0.8,7,AIC,100,0.3333333333333333
41,None,Mave,0.8,7,AIC,100,0.5
42,None,Mave,0.8,7,AIC,100,0.3333333333333333
43,None,Mave,0.8,7,AIC,100,0.5
44,None,Mave,0.8,7,AIC,100,0.5
45,None,Mave,0.8,7,AIC,100,0.4
46,None,Mave,0.8,7,AIC,100,0.75
47,None,Mave,0.8,7,AIC,100,0.5
48,None,Mave,0.8,7,AIC,100,0.25
49,None,Mave,0.8,7,AIC,100,1
50,None,Mave,0.8,7,AIC,100,0
1,None,Mave,0.8,13,BIC,100,0
4,None,Mave,0.8,13,BIC,100,0
6,None,Mave,0.8,13,BIC,100,0
7,None,Mave,0.8,13,BIC,100,0
8,None,Mave,0.8,13,BIC,100,0
9,None,Mave,0.8,13,BIC,100,0
10,None,Mave,0.8,13,BIC,100,0
11,None,Mave,0.8,13,BIC,100,0
12,None,Mave,0.8,13,BIC,100,0
13,None,Mave,0.8,13,BIC,100,0
14,None,Mave,0.8,13,BIC,100,0
15,None,Mave,0.8,13,BIC,100,0.3333333333333333
16,None,Mave,0.8,13,BIC,100,0
17,None,Mave,0.8,13,BIC,100,0
18,None,Mave,0.8,13,BIC,100,0
19,None,Mave,0.8,13,BIC,100,0
20,None,Mave,0.8,13,BIC,100,0
21,None,Mave,0.8,13,BIC,100,0
22,None,Mave,0.8,13,BIC,100,0
23,None,Mave,0.8,13,BIC,100,0
24,None,Mave,0.8,13,BIC,100,0
25,None,Mave,0.8,13,BIC,100,0
26,None,Mave,0.8,13,BIC,100,0
27,None,Mave,0.8,13,BIC,100,0
28,None,Mave,0.8,13,BIC,100,0.3333333333333333
29,None,Mave,0.8,13,BIC,100,0
30,None,Mave,0.8,13,BIC,100,0
31,None,Mave,0.8,13,BIC,100,0
32,None,Mave,0.8,13,BIC,100,0
33,None,Mave,0.8,13,BIC,100,0
34,None,Mave,0.8,13,BIC,100,0
35,None,Mave,0.8,13,BIC,100,0.25
36,None,Mave,0.8,13,BIC,100,0
37,None,Mave,0.8,13,BIC,100,0
38,None,Mave,0.8,13,BIC,100,0
39,None,Mave,0.8,13,BIC,100,0
40,None,Mave,0.8,13,BIC,100,0
41,None,Mave,0.8,13,BIC,100,0
42,None,Mave,0.8,13,BIC,100,0
43,None,Mave,0.8,13,BIC,100,0
44,None,Mave,0.8,13,BIC,100,0
45,None,Mave,0.8,13,BIC,100,0
46,None,Mave,0.8,13,BIC,100,0.3333333333333333
47,None,Mave,0.8,13,BIC,100,0
48,None,Mave,0.8,13,BIC,100,0
49,None,Mave,0.8,13,BIC,100,0
50,None,Mave,0.8,13,BIC,100,0
1,None,Mave,0.8,2,BIC,100,0.5714285714285714
2,None,Mave,0.8,2,BIC,100,0.25
3,None,Mave,0.8,2,BIC,100,0.8
4,None,Mave,0.8,2,BIC,100,0.8571428571428571
5,None,Mave,0.8,2,BIC,100,1
6,None,Mave,0.8,2,BIC,100,0.7857142857142857
7,None,Mave,0.8,2,BIC,100,0.8461538461538461
8,None,Mave,0.8,2,BIC,100,0.9444444444444444
9,None,Mave,0.8,2,BIC,100,0.9130434782608695
10,None,Mave,0.8,2,BIC,100,0.6
11,None,Mave,0.8,2,BIC,100,0.5
12,None,Mave,0.8,2,BIC,100,0.46153846153846156
13,None,Mave,0.8,2,BIC,100,0.9375
14,None,Mave,0.8,2,BIC,100,0.8461538461538461
15,None,Mave,0.8,2,BIC,100,0.9230769230769231
16,None,Mave,0.8,2,BIC,100,0.9
17,None,Mave,0.8,2,BIC,100,0.7272727272727273
18,None,Mave,0.8,2,BIC,100,0.875
19,None,Mave,0.8,2,BIC,100,0.25
20,None,Mave,0.8,2,BIC,100,1
21,None,Mave,0.8,2,BIC,100,0.8888888888888888
22,None,Mave,0.8,2,BIC,100,0.9444444444444444
23,None,Mave,0.8,2,BIC,100,0.8571428571428571
24,None,Mave,0.8,2,BIC,100,0.9523809523809523
25,None,Mave,0.8,2,BIC,100,0.9333333333333333
26,None,Mave,0.8,2,BIC,100,0.88
27,None,Mave,0.8,2,BIC,100,0.8571428571428571
28,None,Mave,0.8,2,BIC,100,0.2857142857142857
29,None,Mave,0.8,2,BIC,100,1
30,None,Mave,0.8,2,BIC,100,0.3333333333333333
31,None,Mave,0.8,2,BIC,100,0.3333333333333333
32,None,Mave,0.8,2,BIC,100,0.8333333333333334
33,None,Mave,0.8,2,BIC,100,1
34,None,Mave,0.8,2,BIC,100,0.9444444444444444
35,None,Mave,0.8,2,BIC,100,0.8695652173913043
36,None,Mave,0.8,2,BIC,100,0.8
37,None,Mave,0.8,2,BIC,100,0.9411764705882353
38,None,Mave,0.8,2,BIC,100,0.5454545454545454
39,None,Mave,0.8,2,BIC,100,1
40,None,Mave,0.8,2,BIC,100,0.7142857142857143
41,None,Mave,0.8,2,BIC,100,0.9230769230769231
42,None,Mave,0.8,2,BIC,100,0.7142857142857143
43,None,Mave,0.8,2,BIC,100,0.9
44,None,Mave,0.8,2,BIC,100,0.875
45,None,Mave,0.8,2,BIC,100,0.6666666666666666
46,None,Mave,0.8,2,BIC,100,0.75
47,None,Mave,0.8,2,BIC,100,0.75
48,None,Mave,0.8,2,BIC,100,0.8421052631578947
49,None,Mave,0.8,2,BIC,100,0.95
50,None,Mave,0.8,2,BIC,100,0.8235294117647058
1,None,Mave,0.8,7,BIC,100,0
2,None,Mave,0.8,7,BIC,100,0.5
3,None,Mave,0.8,7,BIC,100,0.3333333333333333
4,None,Mave,0.8,7,BIC,100,0
5,None,Mave,0.8,7,BIC,100,0.25
6,None,Mave,0.8,7,BIC,100,0.14285714285714285
7,None,Mave,0.8,7,BIC,100,0
8,None,Mave,0.8,7,BIC,100,0.5
9,None,Mave,0.8,7,BIC,100,0.6
10,None,Mave,0.8,7,BIC,100,0.5
11,None,Mave,0.8,7,BIC,100,1
12,None,Mave,0.8,7,BIC,100,0
13,None,Mave,0.8,7,BIC,100,0.4444444444444444
14,None,Mave,0.8,7,BIC,100,0.2222222222222222
15,None,Mave,0.8,7,BIC,100,0
16,None,Mave,0.8,7,BIC,100,0.5
17,None,Mave,0.8,7,BIC,100,1
18,None,Mave,0.8,7,BIC,100,0.5
19,None,Mave,0.8,7,BIC,100,0
20,None,Mave,0.8,7,BIC,100,0
21,None,Mave,0.8,7,BIC,100,0.3333333333333333
22,None,Mave,0.8,7,BIC,100,0.2
23,None,Mave,0.8,7,BIC,100,0.3333333333333333
24,None,Mave,0.8,7,BIC,100,0.25
25,None,Mave,0.8,7,BIC,100,0.5
26,None,Mave,0.8,7,BIC,100,0
27,None,Mave,0.8,7,BIC,100,0.2
28,None,Mave,0.8,7,BIC,100,0
29,None,Mave,0.8,7,BIC,100,0.6666666666666666
30,None,Mave,0.8,7,BIC,100,1
31,None,Mave,0.8,7,BIC,100,0
32,None,Mave,0.8,7,BIC,100,0.3333333333333333
33,None,Mave,0.8,7,BIC,100,0.6666666666666666
34,None,Mave,0.8,7,BIC,100,0.5
35,None,Mave,0.8,7,BIC,100,1
36,None,Mave,0.8,7,BIC,100,0
37,None,Mave,0.8,7,BIC,100,0.3333333333333333
38,None,Mave,0.8,7,BIC,100,0
39,None,Mave,0.8,7,BIC,100,1
40,None,Mave,0.8,7,BIC,100,0
41,None,Mave,0.8,7,BIC,100,0
42,None,Mave,0.8,7,BIC,100,0
43,None,Mave,0.8,7,BIC,100,0.3333333333333333
44,None,Mave,0.8,7,BIC,100,0.2
45,None,Mave,0.8,7,BIC,100,0
46,None,Mave,0.8,7,BIC,100,0
47,None,Mave,0.8,7,BIC,100,0
48,None,Mave,0.8,7,BIC,100,0.25
49,None,Mave,0.8,7,BIC,100,0.5
50,None,Mave,0.8,7,BIC,100,0.25
1,None,Rey,0.2,13,AIC,100,0.92622808540184
2,None,Rey,0.2,13,AIC,100,0.9194152923538231
3,None,Rey,0.2,13,AIC,100,0.909462915601023
4,None,Rey,0.2,13,AIC,100,0.8053909952606635
5,None,Rey,0.2,13,AIC,100,0.6190476190476191
7,None,Rey,0.2,13,AIC,100,0.8484848484848485
8,None,Rey,0.2,13,AIC,100,0.914785553047404
9,None,Rey,0.2,13,AIC,100,0.9810540819841543
10,None,Rey,0.2,13,AIC,100,0.9352611135088477
11,None,Rey,0.2,13,AIC,100,0.9069069069069069
12,None,Rey,0.2,13,AIC,100,0.9185750636132316
13,None,Rey,0.2,13,AIC,100,0.911860718171926
14,None,Rey,0.2,13,AIC,100,0.9064748201438849
15,None,Rey,0.2,13,AIC,100,0.9590909090909091
16,None,Rey,0.2,13,AIC,100,0.954321393361814
17,None,Rey,0.2,13,AIC,100,0.9276018099547512
18,None,Rey,0.2,13,AIC,100,0.8866348448687351
19,None,Rey,0.2,13,AIC,100,0.9024691358024691
20,None,Rey,0.2,13,AIC,100,0.9130434782608695
22,None,Rey,0.2,13,AIC,100,0.9290690310322989
23,None,Rey,0.2,13,AIC,100,0.8847926267281107
24,None,Rey,0.2,13,AIC,100,0.926726410121244
25,None,Rey,0.2,13,AIC,100,0.924187725631769
26,None,Rey,0.2,13,AIC,100,0.9096705632306057
27,None,Rey,0.2,13,AIC,100,0.8646986469864698
28,None,Rey,0.2,13,AIC,100,0.964697658161482
29,None,Rey,0.2,13,AIC,100,0.9428756197456348
30,None,Rey,0.2,13,AIC,100,0.9129213483146067
32,None,Rey,0.2,13,AIC,100,0.915650406504065
33,None,Rey,0.2,13,AIC,100,0.9296620775969963
34,None,Rey,0.2,13,AIC,100,0.914785553047404
35,None,Rey,0.2,13,AIC,100,0.9215530903328051
36,None,Rey,0.2,13,AIC,100,0.8921380632790029
37,None,Rey,0.2,13,AIC,100,0.9744876620660812
38,None,Rey,0.2,13,AIC,100,0.8357487922705314
39,None,Rey,0.2,13,AIC,100,0.9606571552096844
40,None,Rey,0.2,13,AIC,100,0.9159814086521273
41,None,Rey,0.2,13,AIC,100,0.9384036442859972
42,None,Rey,0.2,13,AIC,100,0.902972972972973
43,None,Rey,0.2,13,AIC,100,0.9017160686427457
44,None,Rey,0.2,13,AIC,100,0.9293762022533663
45,None,Rey,0.2,13,AIC,100,0.9605985037406484
46,None,Rey,0.2,13,AIC,100,0.8200836820083682
47,None,Rey,0.2,13,AIC,100,0.9808578518255937
48,None,Rey,0.2,13,AIC,100,0.9702018583787247
49,None,Rey,0.2,13,AIC,100,0.958969465648855
1,None,Rey,0.2,2,AIC,100,0.8822115384615384
2,None,Rey,0.2,2,AIC,100,0.9060283687943262
3,None,Rey,0.2,2,AIC,100,0.9178669935642048
4,None,Rey,0.2,2,AIC,100,0.8651877133105802
5,None,Rey,0.2,2,AIC,100,0.9303621169916435
6,None,Rey,0.2,2,AIC,100,0.8658214474379292
7,None,Rey,0.2,2,AIC,100,0.8655967903711134
8,None,Rey,0.2,2,AIC,100,0.9158600148920327
9,None,Rey,0.2,2,AIC,100,0.892394228417706
10,None,Rey,0.2,2,AIC,100,0.8870506843134306
11,None,Rey,0.2,2,AIC,100,0.8891089108910891
12,None,Rey,0.2,2,AIC,100,0.8650137741046832
13,None,Rey,0.2,2,AIC,100,0.9083333333333333
14,None,Rey,0.2,2,AIC,100,0.9115539632781012
15,None,Rey,0.2,2,AIC,100,0.9226047504670403
16,None,Rey,0.2,2,AIC,100,0.8888308977035491
17,None,Rey,0.2,2,AIC,100,0.8877824588280352
18,None,Rey,0.2,2,AIC,100,0.8694241686942417
19,None,Rey,0.2,2,AIC,100,0.8990262489415749
20,None,Rey,0.2,2,AIC,100,0.8824049513704686
21,None,Rey,0.2,2,AIC,100,0.8275290215588723
22,None,Rey,0.2,2,AIC,100,0.9163814180929095
23,None,Rey,0.2,2,AIC,100,0.8685897435897436
24,None,Rey,0.2,2,AIC,100,0.8565573770491803
25,None,Rey,0.2,2,AIC,100,0.9009957325746799
26,None,Rey,0.2,2,AIC,100,0.8363636363636363
27,None,Rey,0.2,2,AIC,100,0.9465716829919858
28,None,Rey,0.2,2,AIC,100,0.8913217623497998
29,None,Rey,0.2,2,AIC,100,0.8955532574974147
30,None,Rey,0.2,2,AIC,100,0.9243818286371478
31,None,Rey,0.2,2,AIC,100,0.9026063100137174
32,None,Rey,0.2,2,AIC,100,0.8676200953428677
33,None,Rey,0.2,2,AIC,100,0.928243195475433
34,None,Rey,0.2,2,AIC,100,0.9158600148920327
35,None,Rey,0.2,2,AIC,100,0.8645970937912814
36,None,Rey,0.2,2,AIC,100,0.8411016949152542
37,None,Rey,0.2,2,AIC,100,0.8815489749430524
38,None,Rey,0.2,2,AIC,100,0.8574237954768928
39,None,Rey,0.2,2,AIC,100,0.9053627760252366
40,None,Rey,0.2,2,AIC,100,0.8708112874779541
41,None,Rey,0.2,2,AIC,100,0.8945104983556792
42,None,Rey,0.2,2,AIC,100,0.8677474402730375
43,None,Rey,0.2,2,AIC,100,0.912568306010929
44,None,Rey,0.2,2,AIC,100,0.8812881097560976
45,None,Rey,0.2,2,AIC,100,0.9125
46,None,Rey,0.2,2,AIC,100,0.8881597717546362
47,None,Rey,0.2,2,AIC,100,0.8990889978976875
48,None,Rey,0.2,2,AIC,100,0.8848720800889878
49,None,Rey,0.2,2,AIC,100,0.8999232147427694
50,None,Rey,0.2,2,AIC,100,0.894900912936985
1,None,Rey,0.2,7,AIC,100,0.9681674792084887
2,None,Rey,0.2,7,AIC,100,0.894082332761578
3,None,Rey,0.2,7,AIC,100,0.838302752293578
4,None,Rey,0.2,7,AIC,100,0.910934242941065
5,None,Rey,0.2,7,AIC,100,0.9463028169014085
6,None,Rey,0.2,7,AIC,100,0.9415958321908418
7,None,Rey,0.2,7,AIC,100,0.8522167487684729
8,None,Rey,0.2,7,AIC,100,0.8815331010452961
9,None,Rey,0.2,7,AIC,100,0.9536321483771252
10,None,Rey,0.2,7,AIC,100,0.9265509864511529
11,None,Rey,0.2,7,AIC,100,0.914767547857794
12,None,Rey,0.2,7,AIC,100,0.8865248226950354
14,None,Rey,0.2,7,AIC,100,0.9281059947871416
15,None,Rey,0.2,7,AIC,100,0.9372990353697749
16,None,Rey,0.2,7,AIC,100,0.9124315871774824
17,None,Rey,0.2,7,AIC,100,0.9019784172661871
18,None,Rey,0.2,7,AIC,100,0.9013035381750466
19,None,Rey,0.2,7,AIC,100,0.9168582375478928
20,None,Rey,0.2,7,AIC,100,0.9278273809523809
22,None,Rey,0.2,7,AIC,100,0.9745977984758679
23,None,Rey,0.2,7,AIC,100,0.9267712791250594
24,None,Rey,0.2,7,AIC,100,0.9263967882234861
25,None,Rey,0.2,7,AIC,100,0.9330985915492958
26,None,Rey,0.2,7,AIC,100,0.8932917316692668
27,None,Rey,0.2,7,AIC,100,0.9489112227805695
28,None,Rey,0.2,7,AIC,100,0.9563218390804598
29,None,Rey,0.2,7,AIC,100,0.957983193277311
30,None,Rey,0.2,7,AIC,100,0.9730586370839936
31,None,Rey,0.2,7,AIC,100,0.9254975793437332
32,None,Rey,0.2,7,AIC,100,0.9511754068716094
33,None,Rey,0.2,7,AIC,100,0.9110070257611241
34,None,Rey,0.2,7,AIC,100,0.8815331010452961
35,None,Rey,0.2,7,AIC,100,0.9645962732919254
36,None,Rey,0.2,7,AIC,100,0.8190423162583519
37,None,Rey,0.2,7,AIC,100,0.9292035398230089
38,None,Rey,0.2,7,AIC,100,0.8669354838709677
39,None,Rey,0.2,7,AIC,100,0.948300622307324
40,None,Rey,0.2,7,AIC,100,0.8187134502923976
41,None,Rey,0.2,7,AIC,100,0.9275599128540305
42,None,Rey,0.2,7,AIC,100,0.9283101682516459
45,None,Rey,0.2,7,AIC,100,0.9018977163074944
46,None,Rey,0.2,7,AIC,100,0.9447360296387775
47,None,Rey,0.2,7,AIC,100,0.938760719893707
48,None,Rey,0.2,7,AIC,100,0.8947677836566725
49,None,Rey,0.2,7,AIC,100,0.8616071428571429
50,None,Rey,0.2,7,AIC,100,0.8986175115207373
1,None,Rey,0.2,13,BIC,100,0.9863558840250142
2,None,Rey,0.2,13,BIC,100,0.9843831337844873
3,None,Rey,0.2,13,BIC,100,0.987272011547041
4,None,Rey,0.2,13,BIC,100,0.8108864027538726
5,None,Rey,0.2,13,BIC,100,0.9632461040870333
7,None,Rey,0.2,13,BIC,100,0.9696969696969697
8,None,Rey,0.2,13,BIC,100,0.9831606217616581
9,None,Rey,0.2,13,BIC,100,0.9937995177402686
10,None,Rey,0.2,13,BIC,100,0.9886640663091175
11,None,Rey,0.2,13,BIC,100,0.9765765765765766
12,None,Rey,0.2,13,BIC,100,0.9860153256704981
13,None,Rey,0.2,13,BIC,100,0.9855524079320114
14,None,Rey,0.2,13,BIC,100,0.8280542986425339
15,None,Rey,0.2,13,BIC,100,0.9844242212110605
16,None,Rey,0.2,13,BIC,100,0.9861969964664311
17,None,Rey,0.2,13,BIC,100,0.9833518312985572
18,None,Rey,0.2,13,BIC,100,0.9804835736745093
19,None,Rey,0.2,13,BIC,100,0.9814814814814815
20,None,Rey,0.2,13,BIC,100,0.9859198514621693
